elapsed_s,throughput_bps,fps,total_freeze_s,qp_avg
2.003,-1,30,0,-1
4.005,2838221,30,0,14.267
6.005,2927839,30,0,13.8
8.007,3043320,30,0,16.333
10.009,2502055,30,0,17.083
12.015,3167291,30,0,17.25
14.016,4010577,30,0,17.25
16.018,2517332,30,0,17.217
18.019,2519216,30,0,18.705
20.021,2507084,30,0,17.383
22.023,2938613,30,0,19.517
24.029,2937553,30,0,20.45
26.029,2486808,30,0,21.533
28.03,2527654,30,0,21.367
30.032,2498929,30,0,22.983
32.033,2502686,30,0,23.217
34.034,2452813,30,0,25.267
36.036,2559811,30,0,12.733
38.037,2520539,30,0,13.683
40.041,2503845,30,0,13.7
42.042,2506891,30,0,16.3
44.045,2500105,30,0,17.333
46.048,2520102,29,0,17.3
48.049,2517738,31,0,17.23
50.051,2489519,30,0,17.4
52.053,2514658,30,0,17.983
54.055,2490812,30,0,17.627
56.059,2513441,30,0,19.75
58.059,2487356,30,0,20.767
60.067,2529781,30,0,21.65
62.067,2496720,30,0,22.95
64.072,2508890,30,0,22.967
66.073,2546352,30,0,23.85
68.077,2452514,30,0,22.15
70.077,2555664,30,0,12.754
72.08,2484994,29,0,13.61
74.081,2523059,30,0,14.967
76.083,2523140,30,0,16.77
78.084,2488737,30,0,17.067
80.087,2522616,30,0,17.217
82.088,2499668,30,0,17.033
84.09,2505275,30,0,18.017
86.092,2523393,30,0,18.617
88.093,2521048,30,0,18.3
90.096,2585228,30,0,20.7
92.098,2968812,30,0,21.483
94.1,3002152,30,0,21.5
96.101,2955647,30,0,22.567
98.102,2518343,30,0,22.567
100.103,2509953,30,0,24.517
102.105,2512351,30,0,19.75
104.113,3808374,30,0,13.283
106.118,2941265,30,0,13.689
108.119,2522428,30,0,15
110.121,2493596,30,0,17.017
112.124,2516839,30,0,17.267
114.126,2501693,30,0,17.183
116.133,2507689,30,0,17.05
118.135,2516197,30,0,18.983
120.137,2502746,30,0,19.067
122.139,2423378,28,0,19.328
124.14,2509452,30,0,20.233
126.141,2522227,30,0,21.567
128.142,2536950,31,0,21.311
130.143,2494180,30,0,22.9
132.145,2987906,29,0,23.458
134.149,2727646,29,0,24.9
136.15,2572351,29,0,14.967
138.153,3394851,30,0,13.525
140.156,2556109,30,0,13.8
142.157,2485354,30,0,16.75
144.159,2502927,30,0,17.15
146.16,2506291,30,0,17.233
148.164,2509961,30,0,17.233
150.163,2527751,30,0,17.25
152.165,2324987,30,0,19.518
154.167,2526340,30,0,17.55
156.168,2485575,30,0,19.467
158.17,2528645,30,0,19.85
160.172,2501954,30,0,21.433
162.173,2537139,30,0,21.617
164.175,2509336,30,0,22.75
166.176,2501562,30,0,23.9
168.177,2413054,30,0,24.883
170.181,2574419,30,0,12.41
172.184,2499345,31,0,13.617
174.19,3315142,30,0,14.367
176.191,2522475,30,0,16.717
178.193,2503995,30,0,17.117
180.194,2509929,30,0,17.267
,2618642.73033708,29.9550561797753,0,18.5285168539326
