elapsed_s,throughput_bps,fps,total_freeze_s,qp_avg
2.002,-1,25,0,-1
4.004,3104849,25,0,19.894
6.005,3098498,25,0,22.3
8.01,3106029,26,0,23.49
10.012,3096912,28,0,25.352
12.018,3110640,29,0,25.964
14.016,3395803,27,0,25.636
16.018,3623174,31,0,25.242
18.019,3674250,31,0,27.117
20.021,3611812,31,0,36.661
22.022,3600972,30,0,34.683
24.023,3675414,29,0,36.203
26.027,3650807,30,0,37.033
28.028,3693266,30,0,38.678
30.03,3609366,30,0,42.934
32.034,3553513,30,0,46.6
34.035,3597034,30,0,49.55
36.036,3578435,31,0,42.65
38.038,3609260,31,0,23.131
40.04,3688370,29,0,24.034
42.041,3675210,29,0,24.517
44.043,3682927,30,0,25.295
46.046,3688208,30,0,25.933
48.046,3653674,31,0,26.167
50.051,3645676,31,0,25.233
52.053,3672034,31,0,29.25
54.054,3598983,28,0,37.397
56.057,3598057,30,0,34.733
58.061,3605548,30,0,36.705
60.064,3615942,29,0,37.797
62.065,3623620,30,0,39.23
64.067,3627858,30,0,44.417
66.068,3594339,31,0,48.267
68.073,3541632,30,0,52.567
70.073,3503690,30,0,34.689
72.075,3615675,29,0,24.034
74.077,3684376,30,0,23.667
76.082,3685020,29,0,24.328
78.083,3712718,29,0,25.305
80.084,3670237,30,0,25.95
82.088,3629737,30,0,25.869
84.09,3672387,29,0,25.051
86.092,3680470,30,0,32.377
88.101,3587183,32,0,35.82
90.103,3585923,30,0,36.102
92.106,3581346,31,0,36.918
94.11,3549057,29,0,38.898
96.111,3645133,29,0,40.067
98.113,3623457,30,0,45.279
100.117,3670056,29,0,48.678
102.121,3623733,30,0,51.721
104.125,3531550,30,0,29.55
106.127,3588029,30,0,25.317
108.128,3695484,30,0,25.25
110.13,3684922,29,0,26.22
112.139,3658150,31,0,27.754
114.141,3590467,30,0,27.233
116.142,3608584,30,0,26.583
118.147,3673397,31,0,26.967
120.151,3565545,30,0,35.814
122.153,3492588,30,0,35.61
124.156,3571581,30,0,37.067
126.156,3613929,31,0,37.2
128.161,3632154,30,0,39.883
130.162,3592322,30,0,42.567
132.166,3525553,30,0,46.533
134.169,3577027,30,0,50
136.171,3550067,30,0,48.3
138.172,3644335,31,0,22.311
140.175,3667166,30,0,23.967
142.178,3702966,30,0,24.458
144.18,3610568,30,0,25.082
146.182,3653275,30,0,25.8
148.183,3717089,31,0,25.467
150.184,3706971,30,0,24.883
152.186,3684277,29,0,27.441
154.189,3634132,29,0,36.95
156.193,3604628,30,0,34.361
158.194,3669791,29,0,35.831
160.195,3640749,31,0,37.426
162.197,3634221,30,0,39.183
164.208,3586662,30,0,43.667
166.209,3591881,30,0,47.083
168.213,3545951,30,0,51.05
170.215,3518549,30,0,40.483
172.217,3625692,30,0,22.966
174.22,3653841,29,0,23.712
176.222,3689294,30,0,24.55
178.225,3684209,29,0,24.881
180.226,3691183,30,0,25.667
,3594731.33707865,29.7640449438202,0,33.0840449438202
