elapsed_s,throughput_bps,fps,total_freeze_s,qp_avg
2.003,-1,30,0,-1
4.005,2248044,30,0,14.567
6.006,2478080,30,0,14.117
8.008,2491386,30,0,16.717
10.01,2506083,30,0,17.083
12.011,2514185,29,0,17.203
14.013,2505415,30,0,17.2
16.014,2520727,29,0,17.339
18.016,2506507,29,0,20.136
20.017,2518177,30,0,18.233
22.02,2481973,29,0,20.102
24.028,2541691,29,0,21.083
26.029,2492740,30,0,22.867
28.033,2508500,30,0,23.783
30.035,2519686,30,0,22.7
32.036,2471227,30,0,24.2
34.038,2440977,30,0,24.117
36.04,2530995,30,0,12.917
38.042,2516015,31,0,13.705
40.042,2511441,31,0,14.633
42.044,2501914,29,0,16.627
44.045,2518019,30,0,17.083
46.046,2413439,30,0,17.379
48.047,2503032,30,0,17.083
50.049,2518329,30,0,17.75
52.054,2521001,29,0,18.661
54.052,2488026,30,0,18.23
56.057,2499007,30,0,20.117
58.059,2507044,30,0,21.317
60.06,2500406,30,0,21.967
62.063,2513213,30,0,22.2
64.064,2494392,30,0,23.3
66.068,2496035,30,0,24.217
68.068,2403656,30,0,20.533
70.072,2539456,30,0,12.983
72.078,2516302,30,0,13.55
74.08,2499882,30,0,15.3
76.081,2535736,30,0,16.85
78.083,2487589,30,0,17.3
80.088,2515912,30,0,17.3
82.088,2511275,30,0,17.05
84.091,2497869,30,0,18.4
86.095,2496105,30,0,18.417
88.096,2548250,30,0,18.45
90.097,2486545,30,0,20.633
92.099,2505582,29,0,21.9
94.104,2533275,29,0,22.25
96.107,2472970,30,0,23.77
98.108,2538298,30,0,23.183
100.111,2497597,30,0,24.767
102.113,2494198,30,0,18.017
104.114,2526058,30,0,13.433
106.118,2494909,31,0,13.6
108.119,2520446,30,0,16.183
110.12,2483707,30,0,17
112.122,2505508,30,0,17.25
114.124,2517098,30,0,17.2
116.126,2497997,29,0,17.183
118.128,2509777,30,0,17.35
120.129,2525734,30,0,17.533
122.131,2508348,30,0,18.683
124.133,2503594,29,0,19.317
126.137,2508693,30,0,21.705
128.14,2532419,30,0,21.033
130.141,2489309,30,0,23.067
132.143,2511342,30,0,23.217
134.143,2437062,30,0,24.933
136.147,2513135,30,0,13.633
138.146,2513606,30,0,13.6
140.147,2531432,30,0,14.05
142.148,2489404,30,0,16.517
144.15,2504067,30,0,17.15
146.151,2512597,30,0,17.417
148.153,2497987,30,0,17.15
150.155,2516486,30,0,17.417
152.157,2501224,30,0,19.417
154.159,2541512,30,0,17.55
156.16,2500090,30,0,18.933
158.164,2515795,30,0,20.6
160.164,2502073,30,0,22.705
162.167,2524573,30,0,22.15
164.168,2506017,30,0,22.867
166.176,2493727,30,0,23.933
168.178,2379421,30,0,23.567
170.18,2527669,30,0,12.667
172.181,2509664,30,0,13.667
174.182,2471150,29,0,14.847
176.184,2505968,30,0,16.733
178.186,2502767,30,0,17.167
180.188,2503922,30,0,17.2
,2499938.08988764,29.8988764044944,0,18.6394382022472
